epoch,loss,lr,mean_absolute_error,mean_squared_error,val_loss,val_mean_absolute_error,val_mean_squared_error
237,1.3254681825637817,1e-06,1.3086823225021362,4.4535956382751465,1.5838719606399536,1.56708562374115,4.970670223236084
238,1.332197904586792,1e-06,1.3154118061065674,4.459080696105957,1.5671149492263794,1.5503283739089966,4.931718349456787
239,1.3244835138320923,1e-06,1.3076977729797363,4.451563358306885,1.5837507247924805,1.5669647455215454,4.97115421295166
240,1.3336817026138306,1e-06,1.3168954849243164,4.460601329803467,1.5606857538223267,1.5438997745513916,4.917093276977539
241,1.3236185312271118,1e-06,1.3068331480026245,4.445746898651123,1.5896190404891968,1.57283353805542,4.987414360046387
242,1.3303862810134888,1e-06,1.313600778579712,4.453256607055664,1.5629010200500488,1.5461151599884033,4.910726070404053
243,1.3214831352233887,1e-06,1.3046977519989014,4.437511444091797,1.5780266523361206,1.5612411499023438,4.946539402008057
244,1.326796054840088,1e-06,1.3100106716156006,4.439611911773682,1.5586445331573486,1.5418590307235718,4.901484489440918
245,1.3182296752929688,1e-06,1.3014452457427979,4.423917770385742,1.5764223337173462,1.5596377849578857,4.936844348907471
246,1.3262370824813843,1e-06,1.3094525337219238,4.431730270385742,1.5561219453811646,1.5393372774124146,4.891672134399414
247,1.3162304162979126,1e-06,1.2994465827941895,4.421416282653809,1.5798296928405762,1.5630452632904053,4.943146228790283
248,1.3278183937072754,1e-06,1.311034083366394,4.435810565948486,1.5634644031524658,1.5466797351837158,4.912957668304443
249,1.315411925315857,1e-06,1.2986280918121338,4.414252281188965,1.5776996612548828,1.5609157085418701,4.93586540222168
250,1.326573371887207,1e-06,1.3097888231277466,4.426711559295654,1.5518290996551514,1.5350452661514282,4.875431060791016
251,1.3119920492172241,1e-06,1.2952088117599487,4.400873184204102,1.5756860971450806,1.5589028596878052,4.937079429626465
252,1.3219950199127197,1e-06,1.3052116632461548,4.419530391693115,1.554384708404541,1.5376012325286865,4.877890110015869
253,1.3119573593139648,1e-06,1.295174241065979,4.398648262023926,1.575173020362854,1.5583900213241577,4.923494338989258
254,1.3192312717437744,1e-06,1.3024479150772095,4.4098992347717285,1.5552942752838135,1.538511037826538,4.879181861877441
255,1.3106441497802734,1e-06,1.2938615083694458,4.396488189697266,1.5692486763000488,1.5524659156799316,4.904693603515625
256,1.3158106803894043,1e-06,1.299027919769287,4.3938398361206055,1.5498266220092773,1.5330438613891602,4.8566060066223145
257,1.307294487953186,1e-06,1.290511965751648,4.382279872894287,1.5655958652496338,1.5488134622573853,4.8936920166015625
258,1.314674973487854,1e-06,1.297892451286316,4.397230625152588,1.545099139213562,1.5283167362213135,4.840213298797607
259,1.3052773475646973,1e-06,1.2884955406188965,4.375582218170166,1.5605517625808716,1.5437694787979126,4.8688178062438965
260,1.3117061853408813,1e-06,1.2949241399765015,4.381263732910156,1.5475839376449585,1.5308018922805786,4.849340915679932
261,1.3044466972351074,1e-06,1.2876652479171753,4.374096393585205,1.56161630153656,1.544834852218628,4.871294975280762
262,1.3101611137390137,1e-06,1.293379783630371,4.374510288238525,1.5433405637741089,1.5265588760375977,4.831885814666748
263,1.3035283088684082,1e-06,1.2867478132247925,4.366426467895508,1.5576666593551636,1.5408862829208374,4.858944892883301
264,1.3068242073059082,1e-06,1.2900434732437134,4.36657190322876,1.5452156066894531,1.5284346342086792,4.834638595581055
265,1.3018585443496704,1e-06,1.2850786447525024,4.3708176612854,1.5588127374649048,1.5420323610305786,4.862706661224365
266,1.3058918714523315,1e-06,1.2891113758087158,4.362920761108398,1.5378340482711792,1.521053433418274,4.810946464538574
267,1.2998992204666138,1e-06,1.2831188440322876,4.355749607086182,1.5563397407531738,1.5395596027374268,4.848063945770264
268,1.3028398752212524,1e-06,1.2860594987869263,4.350983142852783,1.5428111553192139,1.5260311365127563,4.8226728439331055
269,1.2980849742889404,1e-06,1.281305193901062,4.35089635848999,1.5621041059494019,1.545324683189392,4.870603084564209
270,1.303261637687683,1e-06,1.2864819765090942,4.349495887756348,1.5314464569091797,1.5146669149398804,4.783302307128906
271,1.295349359512329,1e-06,1.278570294380188,4.336827278137207,1.5560542345046997,1.53927481174469,4.849684715270996
272,1.301374912261963,1e-06,1.2845957279205322,4.343063831329346,1.5331214666366577,1.5163419246673584,4.786816120147705
273,1.2948085069656372,1e-06,1.278028964996338,4.33652925491333,1.5528769493103027,1.5360978841781616,4.836092948913574
274,1.2992126941680908,1e-06,1.2824336290359497,4.333178997039795,1.533743143081665,1.5169639587402344,4.788712978363037
275,1.293724775314331,1e-06,1.2769460678100586,4.331109046936035,1.5595258474349976,1.5427474975585938,4.854011058807373
276,1.2978442907333374,1e-06,1.2810660600662231,4.331973552703857,1.5292162895202637,1.5124379396438599,4.770304203033447
277,1.2904207706451416,1e-06,1.2736430168151855,4.32404899597168,1.5527585744857788,1.5359805822372437,4.835761547088623
278,1.2964646816253662,1e-06,1.279686450958252,4.327979564666748,1.5304983854293823,1.5137202739715576,4.772211074829102
279,1.2900201082229614,1e-06,1.273242712020874,4.318255424499512,1.5480186939239502,1.5312410593032837,4.812310695648193
280,1.2960445880889893,1e-06,1.2792668342590332,4.318570137023926,1.525924801826477,1.5091471672058105,4.760796070098877
281,1.28838312625885,1e-06,1.271606206893921,4.31310510635376,1.5629017353057861,1.5461244583129883,4.86222505569458
282,1.297918677330017,1e-06,1.2811415195465088,4.327939510345459,1.525043249130249,1.5082653760910034,4.75675630569458
283,1.287476658821106,1e-06,1.2706998586654663,4.306371212005615,1.5553009510040283,1.5385240316390991,4.834690093994141
284,1.293524980545044,1e-06,1.2767478227615356,4.312282085418701,1.5271103382110596,1.5103331804275513,4.7584404945373535
285,1.2868791818618774,1e-06,1.2701029777526855,4.303250789642334,1.5621974468231201,1.54542076587677,4.855992794036865
286,1.2922314405441284,1e-06,1.2754548788070679,4.310926914215088,1.5322474241256714,1.5154707431793213,4.775600433349609
287,1.2865304946899414,1e-06,1.2697540521621704,4.306174278259277,1.5535703897476196,1.5367940664291382,4.828858852386475
288,1.2883589267730713,1e-06,1.2715827226638794,4.297019004821777,1.5266950130462646,1.5099186897277832,4.754603862762451
289,1.2838525772094727,1e-06,1.2670766115188599,4.292902946472168,1.5443737506866455,1.5275979042053223,4.797154426574707
290,1.2847771644592285,1e-06,1.268000841140747,4.29106330871582,1.5270326137542725,1.5102565288543701,4.746768474578857
291,1.280009150505066,1e-06,1.2632336616516113,4.280011177062988,1.5454968214035034,1.5287214517593384,4.802690505981445
292,1.2836918830871582,1e-06,1.2669163942337036,4.289990425109863,1.5291821956634521,1.5124062299728394,4.748420715332031
293,1.2801622152328491,1e-06,1.2633870840072632,4.2809319496154785,1.5405628681182861,1.523787498474121,4.781643867492676
294,1.280730962753296,1e-06,1.2639559507369995,4.275523662567139,1.5246723890304565,1.5078970193862915,4.737060070037842
295,1.2788094282150269,1e-06,1.26203453540802,4.272799015045166,1.539204716682434,1.5224295854568481,4.779480457305908
296,1.2787535190582275,1e-06,1.2619789838790894,4.269582271575928,1.518839955329895,1.502064824104309,4.717783451080322
297,1.2765533924102783,1e-06,1.2597792148590088,4.26775598526001,1.5408908128738403,1.524116039276123,4.780983924865723
298,1.2769333124160767,1e-06,1.2601585388183594,4.262686729431152,1.5272104740142822,1.510435938835144,4.740505218505859
299,1.2761611938476562,1e-06,1.2593870162963867,4.2669596672058105,1.5359293222427368,1.5191547870635986,4.767662048339844
300,1.274596929550171,1e-06,1.2578223943710327,4.257748126983643,1.5288910865783691,1.51211678981781,4.737861633300781
301,1.27605402469635,1e-06,1.2592799663543701,4.261807441711426,1.521937370300293,1.5051634311676025,4.722506523132324
302,1.271844506263733,1e-06,1.2550708055496216,4.245102405548096,1.5373603105545044,1.5205864906311035,4.764490127563477
303,1.2766673564910889,1e-06,1.259893774986267,4.2624592781066895,1.5166875123977661,1.4999140501022339,4.7140116691589355
304,1.2725651264190674,1e-06,1.2557917833328247,4.2482380867004395,1.546553611755371,1.5297802686691284,4.788516044616699
305,1.2781002521514893,1e-06,1.2613269090652466,4.256728172302246,1.5156257152557373,1.498852252960205,4.711000442504883
306,1.2713537216186523,1e-06,1.2545804977416992,4.250940322875977,1.5482157468795776,1.531442642211914,4.798225402832031
307,1.2771111726760864,1e-06,1.2603379487991333,4.2548041343688965,1.516284704208374,1.4995112419128418,4.708308219909668
308,1.2702654600143433,1e-06,1.2534925937652588,4.24505615234375,1.5508575439453125,1.5340847969055176,4.80474853515625
309,1.2766934633255005,1e-06,1.2599204778671265,4.252532482147217,1.5052160024642944,1.4884426593780518,4.667491912841797
310,1.267258644104004,1e-06,1.2504864931106567,4.231500625610352,1.5417275428771973,1.52495539188385,4.775874614715576
311,1.2741140127182007,1e-06,1.2573418617248535,4.238329887390137,1.5064207315444946,1.4896482229232788,4.67252254486084
312,1.2652889490127563,1e-06,1.2485172748565674,4.219366073608398,1.5437220335006714,1.5269500017166138,4.784510612487793
313,1.271164894104004,1e-06,1.2543926239013672,4.23470401763916,1.5122555494308472,1.4954835176467896,4.691364765167236
314,1.2674800157546997,1e-06,1.250707745552063,4.233989238739014,1.5370017290115356,1.5202298164367676,4.756973743438721
315,1.266769289970398,1e-06,1.2499973773956299,4.220163822174072,1.5203347206115723,1.5035630464553833,4.70648193359375
316,1.265048861503601,1e-06,1.2482775449752808,4.224184989929199,1.5357093811035156,1.5189379453659058,4.752148628234863
317,1.2637181282043457,1e-06,1.2469464540481567,4.218984603881836,1.520398736000061,1.5036269426345825,4.704968452453613
318,1.2635453939437866,1e-06,1.2467739582061768,4.217663288116455,1.5188429355621338,1.502071738243103,4.698721408843994
319,1.2604907751083374,1e-06,1.2437196969985962,4.205544948577881,1.5329232215881348,1.516152024269104,4.73893928527832
320,1.2654229402542114,1e-06,1.2486518621444702,4.218617916107178,1.5085411071777344,1.4917703866958618,4.675501823425293
321,1.2591805458068848,1e-06,1.2424099445343018,4.197883605957031,1.5387932062149048,1.5220223665237427,4.757192134857178
322,1.265942096710205,1e-06,1.2491716146469116,4.211466312408447,1.5066039562225342,1.489833116531372,4.667670726776123
323,1.2598379850387573,1e-06,1.243067741394043,4.203207492828369,1.5407902002334595,1.5240198373794556,4.76384973526001
324,1.2644773721694946,1e-06,1.2477067708969116,4.206294536590576,1.5141023397445679,1.4973316192626953,4.691967010498047
325,1.2601118087768555,1e-06,1.2433416843414307,4.206527233123779,1.5413230657577515,1.5245524644851685,4.76617956161499
326,1.2636539936065674,1e-06,1.2468833923339844,4.20640754699707,1.515832543373108,1.4990617036819458,4.689192295074463
327,1.2589210271835327,1e-06,1.242150902748108,4.203313827514648,1.5430532693862915,1.5262829065322876,4.772744655609131
328,1.2612749338150024,1e-06,1.244504451751709,4.204334259033203,1.514043927192688,1.497273564338684,4.6774516105651855
329,1.2571243047714233,1e-06,1.2403544187545776,4.194876670837402,1.5378179550170898,1.5210477113723755,4.7540669441223145
330,1.256959080696106,1e-06,1.2401890754699707,4.189108371734619,1.513217568397522,1.496447205543518,4.672106742858887
331,1.2569626569747925,1e-06,1.2401927709579468,4.190732479095459,1.5309360027313232,1.514165997505188,4.730015754699707
332,1.2528038024902344,1e-06,1.23603355884552,4.17893123626709,1.5319522619247437,1.515182375907898,4.725276947021484
333,1.260357141494751,1e-06,1.2435871362686157,4.194070816040039,1.5010994672775269,1.4843297004699707,4.6480183601379395
334,1.252092719078064,1e-06,1.2353233098983765,4.166819095611572,1.5468553304672241,1.5300856828689575,4.767400741577148
335,1.2699370384216309,1e-06,1.253166913986206,4.200699806213379,1.50306236743927,1.4862926006317139,4.658132553100586
336,1.2535529136657715,1e-06,1.2367836236953735,4.175230979919434,1.557286262512207,1.54051673412323,4.802177906036377
337,1.2682547569274902,1e-06,1.2514848709106445,4.204394340515137,1.5054404735565186,1.4886701107025146,4.666238784790039
338,1.254366397857666,1e-06,1.237596869468689,4.18114709854126,1.5541208982467651,1.537351131439209,4.793980121612549
339,1.2624033689498901,1e-06,1.2456332445144653,4.186723232269287,1.5051244497299194,1.4883538484573364,4.650010585784912
340,1.2512409687042236,1e-06,1.2344709634780884,4.166866302490234,1.5486921072006226,1.5319219827651978,4.774999141693115
341,1.2574052810668945,1e-06,1.2406346797943115,4.179553031921387,1.5142416954040527,1.4974708557128906,4.6717729568481445
342,1.2522001266479492,1e-06,1.2354297637939453,4.175570487976074,1.544479489326477,1.527708649635315,4.754408359527588
343,1.252096176147461,1e-06,1.2353253364562988,4.166948318481445,1.5196568965911865,1.5028858184814453,4.681354999542236
344,1.2510758638381958,1e-06,1.2343051433563232,4.171060085296631,1.5331368446350098,1.5163661241531372,4.717703819274902
345,1.2474075555801392,1e-06,1.2306365966796875,4.150911331176758,1.514641523361206,1.4978700876235962,4.654510498046875
346,1.2489120960235596,1e-06,1.2321406602859497,4.1578288078308105,1.523729681968689,1.5069588422775269,4.692638874053955
347,1.245068907737732,1e-06,1.2282977104187012,4.145752906799316,1.5282834768295288,1.511512041091919,4.695213317871094
348,1.252511739730835,1e-06,1.2357404232025146,4.159212589263916,1.5012881755828857,1.4845166206359863,4.627025127410889
349,1.2450180053710938,1e-06,1.2282463312149048,4.1413984298706055,1.5319494009017944,1.515177845954895,4.7010321617126465
350,1.254241943359375,1e-06,1.2374703884124756,4.1535444259643555,1.4893172979354858,1.4725453853607178,4.594021797180176
351,1.243577003479004,1e-06,1.2268061637878418,4.1346917152404785,1.5384414196014404,1.521669864654541,4.725456714630127
352,1.2512363195419312,1e-06,1.234464406967163,4.150437355041504,1.5006402730941772,1.48386812210083,4.61833381652832
353,1.2440974712371826,1e-06,1.2273253202438354,4.140843391418457,1.5331982374191284,1.5164263248443604,4.706104278564453
354,1.2456560134887695,1e-06,1.2288837432861328,4.136032581329346,1.4927585124969482,1.4759857654571533,4.58675479888916
355,1.2413309812545776,1e-06,1.2245583534240723,4.128514766693115,1.514466404914856,1.4976940155029297,4.646541118621826
356,1.2389616966247559,1e-06,1.2221894264221191,4.120892524719238,1.5009307861328125,1.484157919883728,4.599164962768555
357,1.2419140338897705,1e-06,1.2251412868499756,4.126955986022949,1.5062557458877563,1.4894828796386719,4.619002342224121
358,1.237558364868164,1e-06,1.2207856178283691,4.11276912689209,1.5150612592697144,1.4982881546020508,4.63430118560791
359,1.2424497604370117,1e-06,1.2256765365600586,4.123901844024658,1.4802197217941284,1.4634463787078857,4.548095226287842
360,1.2366353273391724,1e-06,1.219862461090088,4.109010219573975,1.5182682275772095,1.5014947652816772,4.640153884887695
361,1.2425460815429688,1e-06,1.2257726192474365,4.119833946228027,1.4742733240127563,1.4574995040893555,4.524499893188477
362,1.2346657514572144,1e-06,1.2178925275802612,4.1034440994262695,1.5051442384719849,1.4883707761764526,4.601445198059082
363,1.2370398044586182,1e-06,1.2202662229537964,4.0999860763549805,1.47444748878479,1.4576736688613892,4.520324230194092
364,1.2342352867126465,1e-06,1.2174614667892456,4.103885650634766,1.5019659996032715,1.4851921796798706,4.597951412200928
365,1.2313727140426636,1e-06,1.2145987749099731,4.094611167907715,1.4866409301757812,1.4698669910430908,4.543941974639893
366,1.2331342697143555,1e-06,1.216360092163086,4.1007981300354,1.479575514793396,1.462801218032837,4.530758380889893
367,1.2292931079864502,1e-06,1.2125195264816284,4.085170269012451,1.4990803003311157,1.482305884361267,4.576916217803955
368,1.231500267982483,1e-06,1.2147258520126343,4.091318607330322,1.473037600517273,1.4562633037567139,4.511229038238525
369,1.2293576002120972,1e-06,1.2125834226608276,4.089278221130371,1.4909875392913818,1.4742130041122437,4.554091930389404
370,1.2285544872283936,1e-06,1.211780071258545,4.083065032958984,1.4722894430160522,1.455514669418335,4.502344608306885
371,1.2283600568771362,1e-06,1.211585521697998,4.081673622131348,1.4722782373428345,1.4555033445358276,4.500788688659668
372,1.2232756614685059,1e-06,1.2065013647079468,4.06221866607666,1.4735751152038574,1.4568005800247192,4.494177341461182
373,1.2260640859603882,1e-06,1.2092896699905396,4.0734686851501465,1.468240737915039,1.4514660835266113,4.4860453605651855
374,1.2223186492919922,1e-06,1.2055439949035645,4.059582710266113,1.4799450635910034,1.4631704092025757,4.512279510498047
375,1.2238292694091797,1e-06,1.207054615020752,4.065135478973389,1.4623453617095947,1.445570945739746,4.469892978668213
376,1.2226850986480713,1e-06,1.205910563468933,4.061939716339111,1.472904920578003,1.4561303853988647,4.493208885192871
377,1.2228140830993652,1e-06,1.2060390710830688,4.054535865783691,1.4555237293243408,1.4387493133544922,4.446685314178467
378,1.2188646793365479,1e-06,1.2020903825759888,4.0432353019714355,1.4728745222091675,1.4561001062393188,4.493893623352051
379,1.2254036664962769,1e-06,1.2086291313171387,4.057244300842285,1.4304115772247314,1.4136371612548828,4.379310131072998
380,1.2172127962112427,1e-06,1.2004387378692627,4.03116512298584,1.4766263961791992,1.4598519802093506,4.502816200256348
381,1.2225008010864258,1e-06,1.2057263851165771,4.0448384284973145,1.4352750778198242,1.418500304222107,4.392486572265625
382,1.2179534435272217,1e-06,1.2011792659759521,4.038379192352295,1.4672963619232178,1.4505218267440796,4.476380348205566
383,1.216933250427246,1e-06,1.2001582384109497,4.0336503982543945,1.4557240009307861,1.4389491081237793,4.439451217651367
384,1.2203938961029053,1e-06,1.2036192417144775,4.049882411956787,1.4557050466537476,1.4389303922653198,4.447968482971191
385,1.2151743173599243,1e-06,1.1983997821807861,4.027348041534424,1.4901100397109985,1.4733351469039917,4.532238006591797
386,1.2223135232925415,1e-06,1.2055387496948242,4.050036907196045,1.43295419216156,1.4161790609359741,4.385264873504639
387,1.2164231538772583,1e-06,1.1996484994888306,4.02894926071167,1.4968252182006836,1.4800503253936768,4.55236291885376
388,1.2213730812072754,1e-06,1.2045979499816895,4.041130542755127,1.4477492570877075,1.430974006652832,4.4164299964904785
389,1.2155684232711792,1e-06,1.1987937688827515,4.033462047576904,1.484146237373352,1.4673714637756348,4.520204544067383
390,1.2157952785491943,1e-06,1.1990200281143188,4.027487277984619,1.45525062084198,1.4384753704071045,4.434715747833252
391,1.2147489786148071,1e-06,1.197974443435669,4.036255836486816,1.4575719833374023,1.4407970905303955,4.452486991882324
392,1.2098076343536377,1e-06,1.1930327415466309,4.012641429901123,1.4680161476135254,1.451241135597229,4.463047027587891
393,1.2165541648864746,1e-06,1.1997793912887573,4.0312957763671875,1.441503882408142,1.424729347229004,4.401431083679199
394,1.2099772691726685,1e-06,1.193203091621399,4.004758358001709,1.485638976097107,1.4688644409179688,4.514033317565918
395,1.219625473022461,1e-06,1.2028506994247437,4.028933048248291,1.4336469173431396,1.4168721437454224,4.376132488250732
396,1.2108154296875,1e-06,1.19404137134552,4.007680416107178,1.4828585386276245,1.466084361076355,4.509639739990234
397,1.2137866020202637,1e-06,1.1970120668411255,4.016150951385498,1.4303191900253296,1.4135446548461914,4.36176872253418
398,1.2095448970794678,1e-06,1.1927708387374878,4.0073018074035645,1.4760924577713013,1.4593183994293213,4.497928142547607
399,1.2070410251617432,1e-06,1.1902668476104736,4.000432014465332,1.4506491422653198,1.4338749647140503,4.412145137786865
400,1.209262728691101,1e-06,1.1924892663955688,4.007798194885254,1.4415754079818726,1.4248018264770508,4.394289970397949
401,1.2044241428375244,1e-06,1.1876506805419922,3.9859535694122314,1.4617143869400024,1.4449409246444702,4.443099021911621
402,1.209360122680664,1e-06,1.1925866603851318,4.004344463348389,1.4260655641555786,1.4092919826507568,4.355360984802246
403,1.2039647102355957,1e-06,1.1871917247772217,3.986384391784668,1.4693092107772827,1.45253586769104,4.465230941772461
404,1.2092441320419312,1e-06,1.1924705505371094,3.9958789348602295,1.424859642982483,1.4080860614776611,4.340120315551758
405,1.2044830322265625,1e-06,1.187709927558899,3.9868478775024414,1.467010259628296,1.4502370357513428,4.460622787475586
406,1.2043530941009521,1e-06,1.18757963180542,3.985675811767578,1.4460785388946533,1.429304838180542,4.395669460296631
407,1.2058916091918945,1e-06,1.189118504524231,4.000857353210449,1.439540982246399,1.4227678775787354,4.389986991882324
408,1.2003945112228394,1e-06,1.1836214065551758,3.971578598022461,1.467463493347168,1.450690507888794,4.449370384216309
409,1.209884762763977,1e-06,1.1931114196777344,3.9962143898010254,1.4164568185806274,1.3996838331222534,4.325843811035156
410,1.2017747163772583,1e-06,1.1850022077560425,3.970519781112671,1.484789490699768,1.4680166244506836,4.505073547363281
411,1.2118501663208008,1e-06,1.1950771808624268,3.9925012588500977,1.4175360202789307,1.4007630348205566,4.322972774505615
412,1.2019485235214233,1e-06,1.1851762533187866,3.9732248783111572,1.4735429286956787,1.456770420074463,4.476974010467529
413,1.2047337293624878,1e-06,1.187961459159851,3.9738681316375732,1.4276105165481567,1.410838007926941,4.34515380859375
414,1.1995576620101929,1e-06,1.1827852725982666,3.9697837829589844,1.456473469734192,1.4397010803222656,4.430752754211426
415,1.197745442390442,1e-06,1.1809731721878052,3.9606051445007324,1.443637490272522,1.4268648624420166,4.384582996368408
416,1.200739860534668,1e-06,1.1839673519134521,3.974905252456665,1.4388035535812378,1.4220311641693115,4.38450288772583
417,1.1952327489852905,1e-06,1.1784602403640747,3.9554741382598877,1.4677846431732178,1.4510118961334229,4.445997714996338
418,1.2039406299591064,1e-06,1.187168002128601,3.9756979942321777,1.4273011684417725,1.4105286598205566,4.352088928222656
419,1.197235107421875,1e-06,1.180463433265686,3.960178852081299,1.4769736528396606,1.4602017402648926,4.4804606437683105
420,1.2016319036483765,1e-06,1.1848591566085815,3.962656259536743,1.424663782119751,1.4078915119171143,4.330331325531006
421,1.1959142684936523,1e-06,1.1791425943374634,3.9568562507629395,1.4769843816757202,1.4602127075195312,4.480864524841309
422,1.1977512836456299,1e-06,1.1809788942337036,3.959974527359009,1.4517043828964233,1.4349323511123657,4.40811014175415
423,1.1977944374084473,1e-06,1.1810228824615479,3.9664127826690674,1.4625898599624634,1.4458180665969849,4.4425578117370605
424,1.192562460899353,1e-06,1.1757906675338745,3.9503700733184814,1.4755185842514038,1.4587465524673462,4.4732346534729
425,1.201259732246399,1e-06,1.1844875812530518,3.9798524379730225,1.4407105445861816,1.4239387512207031,4.387551784515381
426,1.1936655044555664,1e-06,1.176893711090088,3.9478673934936523,1.4849215745925903,1.4681499004364014,4.496369361877441
427,1.204200267791748,1e-06,1.1874282360076904,3.9677059650421143,1.4227383136749268,1.4059661626815796,4.329448223114014
428,1.1942757368087769,1e-06,1.1775044202804565,3.9454290866851807,1.4824113845825195,1.4656399488449097,4.489813327789307
429,1.201087474822998,1e-06,1.18431556224823,3.954984188079834,1.4266479015350342,1.4098762273788452,4.342706203460693
430,1.1935269832611084,1e-06,1.1767557859420776,3.9473884105682373,1.4800471067428589,1.4632757902145386,4.490807056427002
431,1.1934665441513062,1e-06,1.1766947507858276,3.9432828426361084,1.4488662481307983,1.4320943355560303,4.394089221954346
432,1.192535400390625,1e-06,1.1757640838623047,3.9474008083343506,1.4535332918167114,1.4367618560791016,4.412908554077148
433,1.1873962879180908,1e-06,1.1706247329711914,3.9284024238586426,1.459288239479065,1.4425169229507446,4.421792984008789
434,1.19314706325531,1e-06,1.1763757467269897,3.946612596511841,1.4304641485214233,1.413692831993103,4.345926284790039
435,1.1881099939346313,1e-06,1.1713389158248901,3.927276611328125,1.4727190732955933,1.4559478759765625,4.455528736114502
436,1.1956630945205688,1e-06,1.1788915395736694,3.9421639442443848,1.4274016618728638,1.4106303453445435,4.339138031005859
437,1.1879910230636597,1e-06,1.1712205410003662,3.922567367553711,1.476435899734497,1.4596648216247559,4.469799518585205
438,1.1926544904708862,1e-06,1.175883412361145,3.935203790664673,1.4304349422454834,1.4136638641357422,4.337901592254639
439,1.188520908355713,1e-06,1.1717506647109985,3.9248993396759033,1.4626185894012451,1.4458481073379517,4.430296421051025
440,1.1856446266174316,1e-06,1.168873906135559,3.916703462600708,1.466028094291687,1.4492570161819458,4.434759616851807
441,1.1911137104034424,1e-06,1.1743431091308594,3.9376726150512695,1.4378994703292847,1.421128511428833,4.368221759796143
442,1.1860202550888062,1e-06,1.1692495346069336,3.9188594818115234,1.475294589996338,1.4585232734680176,4.454368591308594
443,1.1912527084350586,1e-06,1.1744811534881592,3.9271535873413086,1.4362187385559082,1.4194473028182983,4.3500800132751465
444,1.1862331628799438,1e-06,1.1694622039794922,3.917982578277588,1.483116626739502,1.4663454294204712,4.489094257354736
445,1.1867157220840454,1e-06,1.1699440479278564,3.9214813709259033,1.452451467514038,1.4356797933578491,4.400060176849365
446,1.186221957206726,1e-06,1.1694506406784058,3.9274895191192627,1.4635258913040161,1.4467543363571167,4.43485689163208
447,1.1826764345169067,1e-06,1.1659048795700073,3.911120891571045,1.465709924697876,1.4489381313323975,4.423598766326904
448,1.186199426651001,1e-06,1.1694276332855225,3.9199650287628174,1.4429304599761963,1.4261586666107178,4.378734111785889
449,1.182723879814148,1e-06,1.1659520864486694,3.9085378646850586,1.4723892211914062,1.455617070198059,4.445903301239014
450,1.1855679750442505,1e-06,1.1687959432601929,3.9091928005218506,1.4472851753234863,1.4305130243301392,4.378006458282471
451,1.182939052581787,1e-06,1.1661674976348877,3.909511089324951,1.4701898097991943,1.4534177780151367,4.447948455810547
452,1.1809900999069214,1e-06,1.1642178297042847,3.8981027603149414,1.4561784267425537,1.439406156539917,4.398611545562744
453,1.1828187704086304,1e-06,1.1660466194152832,3.909686326980591,1.4612675905227661,1.4444953203201294,4.4220290184021
454,1.180264949798584,1e-06,1.163493037223816,3.9025118350982666,1.463478922843933,1.4467068910598755,4.419629096984863
455,1.179762601852417,1e-06,1.1629902124404907,3.901407480239868,1.4572235345840454,1.4404512643814087,4.404887676239014
456,1.180656909942627,1e-06,1.1638847589492798,3.9039125442504883,1.443251371383667,1.4264792203903198,4.361626148223877
457,1.1769545078277588,1e-06,1.1601824760437012,3.885019063949585,1.4642680883407593,1.4474953413009644,4.414150714874268
458,1.184597373008728,1e-06,1.167824625968933,3.9009034633636475,1.4183889627456665,1.4016164541244507,4.293609142303467
459,1.1785919666290283,1e-06,1.1618198156356812,3.8828043937683105,1.474961757659912,1.4581894874572754,4.446313381195068
460,1.1844481229782104,1e-06,1.167675256729126,3.897099256515503,1.4340331554412842,1.4172600507736206,4.334751129150391
461,1.1783634424209595,1e-06,1.161590814590454,3.888911008834839,1.47421133518219,1.4574388265609741,4.448482513427734
462,1.1786226034164429,1e-06,1.1618493795394897,3.884349822998047,1.436423897743225,1.4196507930755615,4.338874816894531
463,1.1781384944915771,1e-06,1.1613653898239136,3.889333724975586,1.455392599105835,1.4386197328567505,4.397487163543701
464,1.1733163595199585,1e-06,1.1565433740615845,3.8697073459625244,1.4534052610397339,1.4366322755813599,4.3771772384643555
465,1.1799290180206299,1e-06,1.1631559133529663,3.893450975418091,1.434092402458191,1.417319416999817,4.337248802185059
466,1.1736156940460205,1e-06,1.1568429470062256,3.872907876968384,1.4749343395233154,1.4581612348556519,4.440866947174072
467,1.1793038845062256,1e-06,1.1625304222106934,3.8841495513916016,1.4240690469741821,1.40729558467865,4.310093879699707
468,1.1745282411575317,1e-06,1.1577550172805786,3.875464677810669,1.4596370458602905,1.4428635835647583,4.394838333129883
469,1.1753206253051758,1e-06,1.158546805381775,3.8647096157073975,1.4356768131256104,1.41890287399292,4.32636022567749
470,1.1738524436950684,1e-06,1.1570788621902466,3.875209331512451,1.4700891971588135,1.4533156156539917,4.433587074279785
471,1.1726787090301514,1e-06,1.1559048891067505,3.866914749145508,1.4489201307296753,1.4321461915969849,4.365077495574951
472,1.1751327514648438,1e-06,1.1583588123321533,3.88228178024292,1.4554357528686523,1.4386615753173828,4.389893054962158
473,1.1693637371063232,1e-06,1.1525897979736328,3.8601858615875244,1.459334135055542,1.4425597190856934,4.390097141265869
474,1.1767996549606323,1e-06,1.1600254774093628,3.88545298576355,1.4365376234054565,1.4197633266448975,4.33567476272583
